#TYPE System.Management.Automation.PSCustomObject,,,,,
"Date","Time","Total","InUse","Free","PctUsed"
"11/2/2017","8:30:00 AM","3000","1447","1553","48"
"11/2/2017","8:35:00 AM","3000","502","2498","17"
"11/2/2017","8:40:00 AM","3000","1745","1255","58"
"11/2/2017","8:45:00 AM","3000","1860","1140","62"
"11/2/2017","8:50:00 AM","3000","1207","1793","40"
"11/2/2017","8:55:00 AM","3000","1483","1517","49"
"11/2/2017","9:00:00 AM","3000","970","2030","32"
"11/2/2017","9:05:00 AM","3000","2144","856","71"
"11/2/2017","9:10:00 AM","3000","891","2109","30"
"11/2/2017","9:15:00 AM","3000","2078","922","69"
"11/2/2017","9:20:00 AM","3000","1855","1145","62"
"11/2/2017","9:25:00 AM","3000","1485","1515","50"
"11/2/2017","9:30:00 AM","3000","833","2167","28"
"11/2/2017","9:35:00 AM","3000","569","2431","19"
"11/2/2017","9:40:00 AM","3000","1378","1622","46"
"11/2/2017","9:45:00 AM","3000","2352","648","78"
"11/2/2017","9:50:00 AM","3000","1952","1048","65"
"11/2/2017","9:55:00 AM","3000","1693","1307","56"
"11/2/2017","10:00:00 AM","3000","888","2112","30"
"11/2/2017","10:05:00 AM","3000","1659","1341","55"
"11/2/2017","10:10:00 AM","3000","1819","1181","61"
"11/2/2017","10:15:00 AM","3000","1284","1716","43"
"11/2/2017","10:20:00 AM","3000","2376","624","79"
"11/2/2017","10:25:00 AM","3000","2046","954","68"
"11/2/2017","10:30:00 AM","3000","1263","1737","42"
"11/2/2017","10:35:00 AM","3000","1526","1474","51"
"11/2/2017","10:40:00 AM","3000","602","2398","20"
"11/2/2017","10:45:00 AM","3000","818","2182","27"
"11/2/2017","10:50:00 AM","3000","2183","817","73"
"11/2/2017","10:55:00 AM","3000","2166","834","72"
"11/2/2017","11:00:00 AM","3000","1235","1765","41"
"11/2/2017","11:05:00 AM","3000","2127","873","71"
"11/2/2017","11:10:00 AM","3000","947","2053","32"
"11/2/2017","11:15:00 AM","3000","1739","1261","58"
"11/2/2017","11:20:00 AM","3000","634","2366","21"
"11/2/2017","11:25:00 AM","3000","2426","574","81"
"11/2/2017","11:30:00 AM","3000","2099","901","70"
"11/2/2017","11:35:00 AM","3000","2614","386","87"
"11/2/2017","11:40:00 AM","3000","2281","719","76"
"11/2/2017","11:45:00 AM","3000","2105","895","70"
"11/2/2017","11:50:00 AM","3000","1398","1602","47"
"11/2/2017","11:55:00 AM","3000","2066","934","69"
"11/2/2017","12:00:00 PM","3000","505","2495","17"
"11/2/2017","12:05:00 PM","3000","1575","1425","53"
"11/2/2017","12:10:00 PM","3000","1389","1611","46"
"11/2/2017","12:15:00 PM","3000","2028","972","68"
"11/2/2017","12:20:00 PM","3000","1721","1279","57"
"11/2/2017","12:25:00 PM","3000","2392","608","80"
"11/2/2017","12:30:00 PM","3000","2416","584","81"
"11/2/2017","12:35:00 PM","3000","1010","1990","34"
"11/2/2017","12:40:00 PM","3000","754","2246","25"
"11/2/2017","12:45:00 PM","3000","1290","1710","43"
"11/2/2017","12:50:00 PM","3000","1729","1271","58"
"11/2/2017","12:55:00 PM","3000","2055","945","69"
"11/2/2017","1:00:00 PM","3000","625","2375","21"
"11/2/2017","1:05:00 PM","3000","1027","1973","34"
"11/2/2017","1:10:00 PM","3000","2070","930","69"
"11/2/2017","1:15:00 PM","3000","1520","1480","51"
"11/2/2017","1:20:00 PM","3000","1649","1351","55"
"11/2/2017","1:25:00 PM","3000","572","2428","19"
"11/2/2017","1:30:00 PM","3000","1346","1654","45"
"11/2/2017","1:35:00 PM","3000","2299","701","77"
"11/2/2017","1:40:00 PM","3000","1313","1687","44"
"11/2/2017","1:45:00 PM","3000","1104","1896","37"
"11/2/2017","1:50:00 PM","3000","905","2095","30"
"11/2/2017","1:55:00 PM","3000","1612","1388","54"
"11/2/2017","2:00:00 PM","3000","1976","1024","66"
"11/2/2017","2:05:00 PM","3000","2660","340","89"
"11/2/2017","2:10:00 PM","3000","1218","1782","41"
"11/2/2017","2:15:00 PM","3000","2270","730","76"
"11/2/2017","2:20:00 PM","3000","2520","480","84"
"11/2/2017","2:25:00 PM","3000","965","2035","32"
"11/2/2017","2:30:00 PM","3000","513","2487","17"
"11/2/2017","2:35:00 PM","3000","1085","1915","36"
"11/2/2017","2:40:00 PM","3000","954","2046","32"
"11/2/2017","2:45:00 PM","3000","992","2008","33"
"11/2/2017","2:50:00 PM","3000","544","2456","18"
"11/2/2017","2:55:00 PM","3000","984","2016","33"
"11/2/2017","3:00:00 PM","3000","871","2129","29"
"11/2/2017","3:05:00 PM","3000","2280","720","76"
"11/2/2017","3:10:00 PM","3000","2023","977","67"
"11/2/2017","3:15:00 PM","3000","1203","1797","40"
"11/2/2017","3:20:00 PM","3000","529","2471","18"
"11/2/2017","3:25:00 PM","3000","865","2135","29"
"11/2/2017","3:30:00 PM","3000","1521","1479","51"
"11/2/2017","3:35:00 PM","3000","1809","1191","60"
"11/2/2017","3:40:00 PM","3000","572","2428","19"
"11/2/2017","3:45:00 PM","3000","628","2372","21"
"11/2/2017","3:50:00 PM","3000","1268","1732","42"
"11/2/2017","3:55:00 PM","3000","1955","1045","65"
"11/2/2017","4:00:00 PM","3000","1179","1821","39"
"11/2/2017","4:05:00 PM","3000","1509","1491","50"
"11/2/2017","4:10:00 PM","3000","2539","461","85"
"11/2/2017","4:15:00 PM","3000","2633","367","88"
"11/2/2017","4:20:00 PM","3000","1483","1517","49"
"11/2/2017","4:25:00 PM","3000","784","2216","26"
"11/2/2017","4:30:00 PM","3000","1385","1615","46"
"11/2/2017","4:35:00 PM","3000","1291","1709","43"
"11/2/2017","4:40:00 PM","3000","2019","981","67"
"11/2/2017","4:45:00 PM","3000","2417","583","81"
"11/2/2017","4:50:00 PM","3000","506","2494","17"
"11/2/2017","4:55:00 PM","3000","2650","350","88"
"11/2/2017","5:00:00 PM","3000","1786","1214","60"
"11/2/2017","5:05:00 PM","3000","869","2131","29"
"11/2/2017","5:10:00 PM","3000","1833","1167","61"
"11/2/2017","5:15:00 PM","3000","2581","419","86"
"11/2/2017","5:20:00 PM","3000","2010","990","67"
"11/2/2017","5:25:00 PM","3000","1557","1443","52"
"11/2/2017","5:30:00 PM","3000","1715","1285","57"
"11/2/2017","5:35:00 PM","3000","1039","1961","35"
"11/2/2017","5:40:00 PM","3000","1839","1161","61"
"11/2/2017","5:45:00 PM","3000","2001","999","67"
"11/2/2017","5:50:00 PM","3000","1783","1217","59"
"11/2/2017","5:55:00 PM","3000","2312","688","77"
"11/2/2017","6:00:00 PM","3000","2657","343","89"
"11/2/2017","6:05:00 PM","3000","1537","1463","51"
"11/2/2017","6:10:00 PM","3000","920","2080","31"
"11/2/2017","6:15:00 PM","3000","1366","1634","46"
"11/2/2017","6:20:00 PM","3000","2264","736","75"
"11/2/2017","6:25:00 PM","3000","2017","983","67"
"11/2/2017","6:30:00 PM","3000","1685","1315","56"
"11/2/2017","6:35:00 PM","3000","1887","1113","63"
"11/2/2017","6:40:00 PM","3000","2539","461","85"
"11/2/2017","6:45:00 PM","3000","2096","904","70"
"11/2/2017","6:50:00 PM","3000","1210","1790","40"
"11/2/2017","6:55:00 PM","3000","1945","1055","65"
"11/2/2017","7:00:00 PM","3000","1566","1434","52"
"11/2/2017","7:05:00 PM","3000","2038","962","68"
"11/2/2017","7:10:00 PM","3000","1261","1739","42"
"11/2/2017","7:15:00 PM","3000","1861","1139","62"
"11/2/2017","7:20:00 PM","3000","1858","1142","62"
"11/2/2017","7:25:00 PM","3000","1002","1998","33"
"11/2/2017","7:30:00 PM","3000","2362","638","79"
"11/2/2017","7:35:00 PM","3000","1114","1886","37"
"11/2/2017","7:40:00 PM","3000","1055","1945","35"
"11/2/2017","7:45:00 PM","3000","2289","711","76"
"11/2/2017","7:50:00 PM","3000","853","2147","28"
"11/2/2017","7:55:00 PM","3000","1759","1241","59"
"11/2/2017","8:00:00 PM","3000","1551","1449","52"
"11/2/2017","8:05:00 PM","3000","785","2215","26"
"11/2/2017","8:10:00 PM","3000","1764","1236","59"
"11/2/2017","8:15:00 PM","3000","734","2266","24"
"11/2/2017","8:20:00 PM","3000","2628","372","88"
"11/2/2017","8:25:00 PM","3000","985","2015","33"
"11/2/2017","8:30:00 PM","3000","2693","307","90"
"11/2/2017","8:35:00 PM","3000","513","2487","17"
"11/2/2017","8:40:00 PM","3000","693","2307","23"
"11/2/2017","8:45:00 PM","3000","2245","755","75"
"11/2/2017","8:50:00 PM","3000","914","2086","30"
"11/2/2017","8:55:00 PM","3000","2478","522","83"
"11/2/2017","9:00:00 PM","3000","1179","1821","39"
"11/2/2017","9:05:00 PM","3000","2218","782","74"
"11/2/2017","9:10:00 PM","3000","2166","834","72"
"11/2/2017","9:15:00 PM","3000","2140","860","71"
"11/2/2017","9:20:00 PM","3000","841","2159","28"
"11/2/2017","9:25:00 PM","3000","2114","886","70"
"11/2/2017","9:30:00 PM","3000","2389","611","80"
"11/2/2017","9:35:00 PM","3000","1563","1437","52"
"11/2/2017","9:40:00 PM","3000","2212","788","74"
"11/2/2017","9:45:00 PM","3000","2270","730","76"
"11/2/2017","9:50:00 PM","3000","1333","1667","44"
"11/2/2017","9:55:00 PM","3000","1849","1151","62"
"11/2/2017","10:00:00 PM","3000","2344","656","78"
"11/2/2017","10:05:00 PM","3000","1670","1330","56"
"11/2/2017","10:10:00 PM","3000","2029","971","68"
"11/2/2017","10:15:00 PM","3000","1830","1170","61"
"11/2/2017","10:20:00 PM","3000","622","2378","21"
"11/2/2017","10:25:00 PM","3000","997","2003","33"
"11/2/2017","10:30:00 PM","3000","1548","1452","52"
"11/2/2017","10:35:00 PM","3000","1692","1308","56"
"11/2/2017","10:40:00 PM","3000","921","2079","31"
"11/2/2017","10:45:00 PM","3000","883","2117","29"
"11/2/2017","10:50:00 PM","3000","2001","999","67"
"11/2/2017","10:55:00 PM","3000","1344","1656","45"
"11/2/2017","11:00:00 PM","3000","1936","1064","65"
"11/2/2017","11:05:00 PM","3000","2600","400","87"
"11/2/2017","11:10:00 PM","3000","2282","718","76"
"11/2/2017","11:15:00 PM","3000","1758","1242","59"
"11/2/2017","11:20:00 PM","3000","1256","1744","42"
"11/2/2017","11:25:00 PM","3000","1226","1774","41"
"11/2/2017","11:30:00 PM","3000","2456","544","82"
"11/2/2017","11:35:00 PM","3000","2598","402","87"
"11/2/2017","11:40:00 PM","3000","1493","1507","50"
"11/2/2017","11:45:00 PM","3000","1761","1239","59"
"11/2/2017","11:50:00 PM","3000","1938","1062","65"
"11/2/2017","11:55:00 PM","3000","1458","1542","49"
"11/3/2017","12:00:00 AM","3000","2058","942","69"
"11/3/2017","12:05:00 AM","3000","1981","1019","66"
"11/3/2017","12:10:00 AM","3000","1980","1020","66"
"11/3/2017","12:15:00 AM","3000","1193","1807","40"
"11/3/2017","12:20:00 AM","3000","1321","1679","44"
"11/3/2017","12:25:00 AM","3000","1995","1005","67"
"11/3/2017","12:30:00 AM","3000","668","2332","22"
"11/3/2017","12:35:00 AM","3000","1102","1898","37"
"11/3/2017","12:40:00 AM","3000","1421","1579","47"
"11/3/2017","12:45:00 AM","3000","1705","1295","57"
"11/3/2017","12:50:00 AM","3000","2533","467","84"
"11/3/2017","12:55:00 AM","3000","1418","1582","47"
"11/3/2017","1:00:00 AM","3000","774","2226","26"
"11/3/2017","1:05:00 AM","3000","1485","1515","50"
"11/3/2017","1:10:00 AM","3000","782","2218","26"
"11/3/2017","1:15:00 AM","3000","2669","331","89"
"11/3/2017","1:20:00 AM","3000","890","2110","30"
"11/3/2017","1:25:00 AM","3000","1303","1697","43"
"11/3/2017","1:30:00 AM","3000","2472","528","82"
"11/3/2017","1:35:00 AM","3000","2060","940","69"
"11/3/2017","1:40:00 AM","3000","1899","1101","63"
"11/3/2017","1:45:00 AM","3000","1098","1902","37"
"11/3/2017","1:50:00 AM","3000","2332","668","78"
"11/3/2017","1:55:00 AM","3000","887","2113","30"
"11/3/2017","2:00:00 AM","3000","677","2323","23"
"11/3/2017","2:05:00 AM","3000","627","2373","21"
"11/3/2017","2:10:00 AM","3000","1260","1740","42"
"11/3/2017","2:15:00 AM","3000","2033","967","68"
"11/3/2017","2:20:00 AM","3000","1343","1657","45"
"11/3/2017","2:25:00 AM","3000","673","2327","22"
"11/3/2017","2:30:00 AM","3000","500","2500","17"
"11/3/2017","2:35:00 AM","3000","2583","417","86"
"11/3/2017","2:40:00 AM","3000","1341","1659","45"
"11/3/2017","2:45:00 AM","3000","1714","1286","57"
"11/3/2017","2:50:00 AM","3000","2692","308","90"
"11/3/2017","2:55:00 AM","3000","1833","1167","61"
"11/3/2017","3:00:00 AM","3000","1950","1050","65"
"11/3/2017","3:05:00 AM","3000","2271","729","76"
"11/3/2017","3:10:00 AM","3000","2320","680","77"
"11/3/2017","3:15:00 AM","3000","1288","1712","43"
"11/3/2017","3:20:00 AM","3000","1690","1310","56"
"11/3/2017","3:25:00 AM","3000","1653","1347","55"
"11/3/2017","3:30:00 AM","3000","2550","450","85"
"11/3/2017","3:35:00 AM","3000","1375","1625","46"
"11/3/2017","3:40:00 AM","3000","741","2259","25"
"11/3/2017","3:45:00 AM","3000","532","2468","18"
"11/3/2017","3:50:00 AM","3000","2101","899","70"
"11/3/2017","3:55:00 AM","3000","1332","1668","44"
"11/3/2017","4:00:00 AM","3000","2128","872","71"
"11/3/2017","4:05:00 AM","3000","925","2075","31"
"11/3/2017","4:10:00 AM","3000","2157","843","72"
"11/3/2017","4:15:00 AM","3000","1199","1801","40"
"11/3/2017","4:20:00 AM","3000","1822","1178","61"
"11/3/2017","4:25:00 AM","3000","1083","1917","36"
"11/3/2017","4:30:00 AM","3000","2375","625","79"
"11/3/2017","4:35:00 AM","3000","1369","1631","46"
"11/3/2017","4:40:00 AM","3000","1900","1100","63"
"11/3/2017","4:45:00 AM","3000","1078","1922","36"
"11/3/2017","4:50:00 AM","3000","1093","1907","36"
"11/3/2017","4:55:00 AM","3000","1921","1079","64"
"11/3/2017","5:00:00 AM","3000","2376","624","79"
"11/3/2017","5:05:00 AM","3000","1494","1506","50"
"11/3/2017","5:10:00 AM","3000","1286","1714","43"
"11/3/2017","5:15:00 AM","3000","1118","1882","37"
"11/3/2017","5:20:00 AM","3000","2251","749","75"
"11/3/2017","5:25:00 AM","3000","2169","831","72"
"11/3/2017","5:30:00 AM","3000","1641","1359","55"
"11/3/2017","5:35:00 AM","3000","2384","616","79"
"11/3/2017","5:40:00 AM","3000","2418","582","81"
"11/3/2017","5:45:00 AM","3000","610","2390","20"
"11/3/2017","5:50:00 AM","3000","1120","1880","37"
"11/3/2017","5:55:00 AM","3000","666","2334","22"
"11/3/2017","6:00:00 AM","3000","515","2485","17"
"11/3/2017","6:05:00 AM","3000","2666","334","89"
"11/3/2017","6:10:00 AM","3000","1696","1304","57"
"11/3/2017","6:15:00 AM","3000","1496","1504","50"
"11/3/2017","6:20:00 AM","3000","1590","1410","53"
"11/3/2017","6:25:00 AM","3000","1320","1680","44"
"11/3/2017","6:30:00 AM","3000","581","2419","19"
"11/3/2017","6:35:00 AM","3000","775","2225","26"
"11/3/2017","6:40:00 AM","3000","1724","1276","57"
"11/3/2017","6:45:00 AM","3000","1598","1402","53"
"11/3/2017","6:50:00 AM","3000","1952","1048","65"
"11/3/2017","6:55:00 AM","3000","1781","1219","59"
"11/3/2017","7:00:00 AM","3000","508","2492","17"
"11/3/2017","7:05:00 AM","3000","2579","421","86"
"11/3/2017","7:10:00 AM","3000","2401","599","80"
"11/3/2017","7:15:00 AM","3000","780","2220","26"
"11/3/2017","7:20:00 AM","3000","1276","1724","43"
"11/3/2017","7:25:00 AM","3000","1548","1452","52"
"11/3/2017","7:30:00 AM","3000","2689","311","90"
"11/3/2017","7:35:00 AM","3000","655","2345","22"
"11/3/2017","7:40:00 AM","3000","1559","1441","52"
"11/3/2017","7:45:00 AM","3000","909","2091","30"
"11/3/2017","7:50:00 AM","3000","2180","820","73"
"11/3/2017","7:55:00 AM","3000","2125","875","71"
"11/3/2017","8:00:00 AM","3000","1971","1029","66"
"11/3/2017","8:05:00 AM","3000","1257","1743","42"
"11/3/2017","8:10:00 AM","3000","502","2498","17"
"11/3/2017","8:15:00 AM","3000","2213","787","74"
"11/3/2017","8:20:00 AM","3000","2292","708","76"
"11/3/2017","8:25:00 AM","3000","545","2455","18"
"11/3/2017","8:30:00 AM","3000","1456","1544","49"
"11/3/2017","8:35:00 AM","3000","1460","1540","49"
"11/3/2017","8:40:00 AM","3000","1579","1421","53"
"11/3/2017","8:45:00 AM","3000","2563","437","85"
"11/3/2017","8:50:00 AM","3000","540","2460","18"
"11/3/2017","8:55:00 AM","3000","1513","1487","50"
"11/3/2017","9:00:00 AM","3000","2224","776","74"
"11/3/2017","9:05:00 AM","3000","2426","574","81"
"11/3/2017","9:10:00 AM","3000","2180","820","73"
"11/3/2017","9:15:00 AM","3000","1896","1104","63"
"11/3/2017","9:20:00 AM","3000","1188","1812","40"
"11/3/2017","9:25:00 AM","3000","1545","1455","52"
"11/3/2017","9:30:00 AM","3000","1911","1089","64"
"11/3/2017","9:35:00 AM","3000","1322","1678","44"
"11/3/2017","9:40:00 AM","3000","1127","1873","38"
"11/3/2017","9:45:00 AM","3000","589","2411","20"
"11/3/2017","9:50:00 AM","3000","1647","1353","55"
"11/3/2017","9:55:00 AM","3000","985","2015","33"
"11/3/2017","10:00:00 AM","3000","2351","649","78"
"11/3/2017","10:05:00 AM","3000","2263","737","75"
"11/3/2017","10:10:00 AM","3000","1767","1233","59"
"11/3/2017","10:15:00 AM","3000","1205","1795","40"
"11/3/2017","10:20:00 AM","3000","704","2296","23"
"11/3/2017","10:25:00 AM","3000","780","2220","26"
"11/3/2017","10:30:00 AM","3000","2604","396","87"
"11/3/2017","10:35:00 AM","3000","956","2044","32"
"11/3/2017","10:40:00 AM","3000","1786","1214","60"
"11/3/2017","10:45:00 AM","3000","2416","584","81"
"11/3/2017","10:50:00 AM","3000","959","2041","32"
"11/3/2017","10:55:00 AM","3000","537","2463","18"
"11/3/2017","11:00:00 AM","3000","2542","458","85"
"11/3/2017","11:05:00 AM","3000","1006","1994","34"
"11/3/2017","11:10:00 AM","3000","2455","545","82"
"11/3/2017","11:15:00 AM","3000","594","2406","20"
"11/3/2017","11:20:00 AM","3000","2467","533","82"
"11/3/2017","11:25:00 AM","3000","2060","940","69"
"11/3/2017","11:30:00 AM","3000","1804","1196","60"
"11/3/2017","11:35:00 AM","3000","1204","1796","40"
"11/3/2017","11:40:00 AM","3000","1962","1038","65"
"11/3/2017","11:45:00 AM","3000","2307","693","77"
"11/3/2017","11:50:00 AM","3000","765","2235","26"
"11/3/2017","11:55:00 AM","3000","906","2094","30"
"11/3/2017","12:00:00 PM","3000","2106","894","70"
"11/3/2017","12:05:00 PM","3000","1402","1598","47"
"11/3/2017","12:10:00 PM","3000","1519","1481","51"
"11/3/2017","12:15:00 PM","3000","2374","626","79"
"11/3/2017","12:20:00 PM","3000","1527","1473","51"
"11/3/2017","12:25:00 PM","3000","2433","567","81"
"11/3/2017","12:30:00 PM","3000","1769","1231","59"
"11/3/2017","12:35:00 PM","3000","2443","557","81"
"11/3/2017","12:40:00 PM","3000","2141","859","71"
"11/3/2017","12:45:00 PM","3000","1830","1170","61"
"11/3/2017","12:50:00 PM","3000","2282","718","76"
"11/3/2017","12:55:00 PM","3000","2017","983","67"
"11/3/2017","1:00:00 PM","3000","2306","694","77"
"11/3/2017","1:05:00 PM","3000","751","2249","25"
"11/3/2017","1:10:00 PM","3000","2002","998","67"
"11/3/2017","1:15:00 PM","3000","2436","564","81"
"11/3/2017","1:20:00 PM","3000","2196","804","73"
"11/3/2017","1:25:00 PM","3000","680","2320","23"
"11/3/2017","1:30:00 PM","3000","1959","1041","65"
"11/3/2017","1:35:00 PM","3000","589","2411","20"
"11/3/2017","1:40:00 PM","3000","2358","642","79"
"11/3/2017","1:45:00 PM","3000","1761","1239","59"
"11/3/2017","1:50:00 PM","3000","1282","1718","43"
"11/3/2017","1:55:00 PM","3000","2687","313","90"
"11/3/2017","2:00:00 PM","3000","684","2316","23"
"11/3/2017","2:05:00 PM","3000","1578","1422","53"
"11/3/2017","2:10:00 PM","3000","1656","1344","55"
"11/3/2017","2:15:00 PM","3000","1827","1173","61"
"11/3/2017","2:20:00 PM","3000","785","2215","26"
"11/3/2017","2:25:00 PM","3000","1084","1916","36"
"11/3/2017","2:30:00 PM","3000","1569","1431","52"
"11/3/2017","2:35:00 PM","3000","1977","1023","66"
"11/3/2017","2:40:00 PM","3000","995","2005","33"
"11/3/2017","2:45:00 PM","3000","883","2117","29"
"11/3/2017","2:50:00 PM","3000","1516","1484","51"
"11/3/2017","2:55:00 PM","3000","1330","1670","44"
"11/3/2017","3:00:00 PM","3000","1481","1519","49"
"11/3/2017","3:05:00 PM","3000","938","2062","31"
"11/3/2017","3:10:00 PM","3000","700","2300","23"
"11/3/2017","3:15:00 PM","3000","1969","1031","66"
"11/3/2017","3:20:00 PM","3000","1983","1017","66"
"11/3/2017","3:25:00 PM","3000","854","2146","28"
"11/3/2017","3:30:00 PM","3000","971","2029","32"
"11/3/2017","3:35:00 PM","3000","1662","1338","55"
"11/3/2017","3:40:00 PM","3000","869","2131","29"
"11/3/2017","3:45:00 PM","3000","753","2247","25"
"11/3/2017","3:50:00 PM","3000","1378","1622","46"
"11/3/2017","3:55:00 PM","3000","616","2384","21"
"11/3/2017","4:00:00 PM","3000","2371","629","79"
